"","species","filo_samps","hnv_samps","total_samps","filo_positive","hnv_positive","positive","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","surveyed","region","tree_species","filo_surv","hnv_surv","both_surv"
"931","rhinolophus maclaudi",0,0,0,NA,NA,NA,"rhinolophus maclaudi","Rhinolophus_maclaudi",FALSE,"156729",FALSE,"","1",0,"Africa","Rhinolophus_maclaudi",NA,NA,NA
"933","rhinolophus madurensis",0,0,0,NA,NA,NA,"rhinolophus madurensis","Rhinolophus_madurensis",FALSE,"3614117",FALSE,"","1",0,"Asia","Rhinolophus_madurensis",NA,NA,NA
"934","rhinolophus maendeleo",0,0,0,NA,NA,NA,"rhinolophus maendeleo","Rhinolophus_maendeleo",FALSE,"3614114",FALSE,"","1",0,"Africa","Rhinolophus_maendeleo",NA,NA,NA
"936","rhinolophus marshalli",0,0,0,NA,NA,NA,"rhinolophus marshalli","Rhinolophus_marshalli",FALSE,"657546",FALSE,"","1",0,"Asia","Rhinolophus_marshalli",NA,NA,NA
"937","rhinolophus megaphyllus",0,0,0,NA,NA,NA,"rhinolophus megaphyllus","Rhinolophus_megaphyllus",FALSE,"1052598",FALSE,"","1",0,"Australia","Rhinolophus_megaphyllus",NA,NA,NA
"939","rhinolophus mitratus",0,0,0,NA,NA,NA,"rhinolophus mitratus","Rhinolophus_mitratus",FALSE,"3614090",FALSE,"","1",0,"Asia","Rhinolophus_mitratus",NA,NA,NA
"941","rhinolophus montanus",0,0,0,NA,NA,NA,"rhinolophus montanus","Rhinolophus_montanus",FALSE,"3614096",FALSE,"","1",0,"Asia","Rhinolophus_montanus",NA,NA,NA
"942","rhinolophus nereis",0,0,0,NA,NA,NA,"rhinolophus nereis","Rhinolophus_nereis",FALSE,"3614118",FALSE,"","1",0,"Asia","Rhinolophus_nereis",NA,NA,NA
"943","rhinolophus osgoodi",0,0,0,NA,NA,NA,"rhinolophus osgoodi","Rhinolophus_osgoodi",FALSE,"498185",FALSE,"","1",0,"Asia","Rhinolophus_osgoodi",NA,NA,NA
"944","rhinolophus paradoxolophus",0,0,0,NA,NA,NA,"rhinolophus paradoxolophus","Rhinolophus_paradoxolophus",FALSE,"460792",FALSE,"","1",0,"Asia","Rhinolophus_paradoxolophus",NA,NA,NA
"949","rhinolophus robinsoni",0,0,0,NA,NA,NA,"rhinolophus robinsoni","Rhinolophus_robinsoni",FALSE,"505797",FALSE,"","1",0,"Asia","Rhinolophus_robinsoni",NA,NA,NA
"950","rhinolophus rouxii",0,0,0,NA,NA,NA,"rhinolophus rouxii","Rhinolophus_rouxii",FALSE,"1047994",FALSE,"","1",0,"Asia","Rhinolophus_rouxii",NA,NA,NA
"952","rhinolophus ruwenzorii",0,0,0,NA,NA,NA,"rhinolophus ruwenzorii","Rhinolophus_ruwenzorii",FALSE,"37375",FALSE,"","1",0,"Africa","Rhinolophus_ruwenzorii",NA,NA,NA
"953","rhinolophus sakejiensis",0,0,0,NA,NA,NA,"rhinolophus sakejiensis","Rhinolophus_sakejiensis",FALSE,"3614110",FALSE,"","1",0,"Africa","Rhinolophus_sakejiensis",NA,NA,NA
"954","rhinolophus sedulus",0,0,0,NA,NA,NA,"rhinolophus sedulus","Rhinolophus_sedulus",FALSE,"190915",FALSE,"","1",0,"Asia","Rhinolophus_sedulus",NA,NA,NA
"956","rhinolophus shortridgei",0,0,0,NA,NA,NA,"rhinolophus shortridgei","Rhinolophus_shortridgei",FALSE,"3614109",FALSE,"","1",0,"Asia","Rhinolophus_shortridgei",NA,NA,NA
"957","rhinolophus siamensis",0,0,0,NA,NA,NA,"rhinolophus siamensis","Rhinolophus_siamensis",FALSE,"180047",FALSE,"","1",0,"Asia","Rhinolophus_siamensis",NA,NA,NA
"958","rhinolophus silvestris",0,0,0,NA,NA,NA,"rhinolophus silvestris","Rhinolophus_silvestris",FALSE,"3614102",FALSE,"","1",0,"Africa","Rhinolophus_silvestris",NA,NA,NA
"959","rhinolophus simulator",0,0,0,NA,NA,NA,"rhinolophus simulator","Rhinolophus_simulator",FALSE,"37373",FALSE,"","1",0,"Africa","Rhinolophus_simulator",NA,NA,NA
"962","rhinolophus subbadius",0,0,0,NA,NA,NA,"rhinolophus subbadius","Rhinolophus_subbadius",FALSE,"3614100",FALSE,"","1",0,"Asia","Rhinolophus_subbadius",NA,NA,NA
"963","rhinolophus subrufus",0,0,0,NA,NA,NA,"rhinolophus subrufus","Rhinolophus_subrufus",FALSE,"747754",FALSE,"","1",0,"Asia","Rhinolophus_subrufus",NA,NA,NA
"964","rhinolophus swinnyi",0,0,0,NA,NA,NA,"rhinolophus swinnyi","Rhinolophus_swinnyi",FALSE,"155028",FALSE,"","1",0,"Africa","Rhinolophus_swinnyi",NA,NA,NA
"965","rhinolophus thomasi",0,0,0,NA,NA,NA,"rhinolophus thomasi","Rhinolophus_thomasi",FALSE,"657548",FALSE,"","1",0,"Asia","Rhinolophus_thomasi",NA,NA,NA
"966","rhinolophus trifoliatus",0,0,0,NA,NA,NA,"rhinolophus trifoliatus","Rhinolophus_trifoliatus",FALSE,"863506",FALSE,"","1",0,"Asia","Rhinolophus_trifoliatus",NA,NA,NA
"968","rhinolophus yunanensis",0,0,0,NA,NA,NA,"rhinolophus yunanensis","Rhinolophus_yunanensis",FALSE,"3614113",FALSE,"","1",0,"Asia","Rhinolophus_yunanensis",NA,NA,NA
"969","rhinolophus ziama",0,0,0,NA,NA,NA,"rhinolophus ziama","Rhinolophus_ziama",FALSE,"3614104",FALSE,"","1",0,"Africa","Rhinolophus_ziama",NA,NA,NA
"970","rhinonicteris aurantia",0,0,0,NA,NA,NA,"rhinonicteris aurantia","Rhinonicteris_aurantia",FALSE,"798260",FALSE,"","1",0,"Australia","Rhinonicteris_aurantia",NA,NA,NA
"971","rhinophylla alethina",0,0,0,NA,NA,NA,"rhinophylla alethina","Rhinophylla_alethina",FALSE,"941570",FALSE,"","1",0,"LA","Rhinophylla_alethina",NA,NA,NA
"972","rhinophylla fischerae",0,0,0,NA,NA,NA,"rhinophylla fischerae","Rhinophylla_fischerae",FALSE,"546395",FALSE,"","1",0,"LA","Rhinophylla_fischerae",NA,NA,NA
"973","rhinophylla pumilio",0,0,0,NA,NA,NA,"rhinophylla pumilio","Rhinophylla_pumilio",FALSE,"546394",FALSE,"","1",0,"LA","Rhinophylla_pumilio",NA,NA,NA
"974","rhinopoma hardwickii",0,0,0,NA,NA,NA,"rhinopoma hardwickii","Rhinopoma_hardwickii",FALSE,"267981",FALSE,"","1",0,"Asia","Rhinopoma_hardwickii",NA,NA,NA
"975","rhinopoma macinnesi",0,0,0,NA,NA,NA,"rhinopoma macinnesi","Rhinopoma_macinnesi",FALSE,"3614019",FALSE,"","1",0,"Africa","Rhinopoma_macinnesi",NA,NA,NA
"976","rhinopoma microphyllum",0,0,0,NA,NA,NA,"rhinopoma microphyllum","Rhinopoma_microphyllum",FALSE,"971918",FALSE,"","1",0,"Africa","Rhinopoma_microphyllum",NA,NA,NA
"977","rhinopoma muscatellum",0,0,0,NA,NA,NA,"rhinopoma muscatellum","Rhinopoma_muscatellum",FALSE,"971915",FALSE,"","1",0,"Middle East","Rhinopoma_muscatellum",NA,NA,NA
"978","rhogeessa aeneus",0,0,0,NA,NA,NA,"rhogeessa aeneus","Rhogeessa_aeneus",FALSE,"108227",FALSE,"","1",0,"LA","Rhogeessa_aeneus",NA,NA,NA
"979","rhogeessa alleni",0,0,0,NA,NA,NA,"rhogeessa alleni","Rhogeessa_alleni",FALSE,"76933",FALSE,"","1",0,"LA","Rhogeessa_alleni",NA,NA,NA
"980","rhogeessa genowaysi",0,0,0,NA,NA,NA,"rhogeessa genowaysi","Rhogeessa_genowaysi",FALSE,"267463",FALSE,"","1",0,"LA","Rhogeessa_genowaysi",NA,NA,NA
"981","rhogeessa gracilis",0,0,0,NA,NA,NA,"rhogeessa gracilis","Rhogeessa_gracilis",FALSE,"267465",FALSE,"","1",0,"LA","Rhogeessa_gracilis",NA,NA,NA
"982","rhogeessa hussoni",0,0,0,NA,NA,NA,"rhogeessa hussoni","Rhogeessa_hussoni",FALSE,"3613894",FALSE,"","1",0,"LA","Rhogeessa_hussoni",NA,NA,NA
"983","rhogeessa io",0,0,0,NA,NA,NA,"rhogeessa io","Rhogeessa_io",FALSE,"473223",FALSE,"","1",0,"LA","Rhogeessa_io",NA,NA,NA
"984","rhogeessa minutilla",0,0,0,NA,NA,NA,"rhogeessa minutilla","Rhogeessa_minutilla",FALSE,"3613895",FALSE,"","1",0,"LA","Rhogeessa_minutilla",NA,NA,NA
"985","rhogeessa mira",0,0,0,NA,NA,NA,"rhogeessa mira","Rhogeessa_mira",FALSE,"687550",FALSE,"","1",0,"LA","Rhogeessa_mira",NA,NA,NA
"986","rhogeessa parvula",0,0,0,NA,NA,NA,"rhogeessa parvula","Rhogeessa_parvula",FALSE,"76914",FALSE,"","1",0,"LA","Rhogeessa_parvula",NA,NA,NA
"988","rhynchonycteris naso",0,0,0,NA,NA,NA,"rhynchonycteris naso","Rhynchonycteris_naso",FALSE,"75166",FALSE,"","1",0,"LA","Rhynchonycteris_naso",NA,NA,NA
"991","rousettus bidens",0,0,0,NA,NA,NA,"rousettus bidens","Boneia_bidens",FALSE,"798253",TRUE,"","1",0,"Asia","Boneia_bidens",NA,NA,NA
"992","rousettus celebensis",0,0,0,NA,NA,NA,"rousettus celebensis","Rousettus_celebensis",FALSE,"665999",FALSE,"","1",0,"Asia","Rousettus_celebensis",NA,NA,NA
"993","rousettus lanosus",0,0,0,NA,NA,NA,"rousettus lanosus","Rousettus_lanosus",FALSE,"37738",FALSE,"","1",0,"Africa","Rousettus_lanosus",NA,NA,NA
"995","rousettus linduensis",0,0,0,NA,NA,NA,"rousettus linduensis","Rousettus_linduensis",FALSE,"3613508",FALSE,"","1",0,"Asia","Rousettus_linduensis",NA,NA,NA
"997","rousettus obliviosus",0,0,0,NA,NA,NA,"rousettus obliviosus","Rousettus_obliviosus",FALSE,"20425",FALSE,"","1",0,"Africa","Rousettus_obliviosus",NA,NA,NA
"998","rousettus spinalatus",0,0,0,NA,NA,NA,"rousettus spinalatus","Rousettus_spinalatus",FALSE,"146354",FALSE,"","1",0,"Asia","Rousettus_spinalatus",NA,NA,NA
"1000","saccolaimus mixtus",0,0,0,NA,NA,NA,"saccolaimus mixtus","Saccolaimus_mixtus",FALSE,"3613548",FALSE,"","1",0,"Oceania","Saccolaimus_mixtus",NA,NA,NA
"1003","saccopteryx antioquensis",0,0,0,NA,NA,NA,"saccopteryx antioquensis","Saccopteryx_antioquensis",FALSE,"3613560",FALSE,"","1",0,"LA","Saccopteryx_antioquensis",NA,NA,NA
"1005","saccopteryx canescens",0,0,0,NA,NA,NA,"saccopteryx canescens","Saccopteryx_canescens",FALSE,"232381",FALSE,"","1",0,"LA","Saccopteryx_canescens",NA,NA,NA
"1006","saccopteryx gymnura",0,0,0,NA,NA,NA,"saccopteryx gymnura","Saccopteryx_gymnura",FALSE,"232377",FALSE,"","1",0,"LA","Saccopteryx_gymnura",NA,NA,NA
"1007","saccopteryx leptura",0,0,0,NA,NA,NA,"saccopteryx leptura","Saccopteryx_leptura",FALSE,"75192",FALSE,"","1",0,"LA","Saccopteryx_leptura",NA,NA,NA
"1008","sauromys petrophilus",0,0,0,NA,NA,NA,"sauromys petrophilus","Sauromys_petrophilus",FALSE,"1015513",FALSE,"","1",0,"Africa","Sauromys_petrophilus",NA,NA,NA
"1009","scleronycteris ega",0,0,0,NA,NA,NA,"scleronycteris ega","Scleronycteris_ega",FALSE,"3613623",FALSE,"","1",0,"LA","Scleronycteris_ega",NA,NA,NA
"1010","scoteanax rueppellii",0,0,0,NA,NA,NA,"scoteanax rueppellii","Scoteanax_rueppellii",FALSE,"3613887",FALSE,"","1",0,"Australia","Scoteanax_rueppellii",NA,NA,NA
"1011","scotoecus albigula",0,0,0,NA,NA,NA,"scotoecus albigula","Scotoecus_albigula",FALSE,"3613728",FALSE,"","1",0,"Africa","Scotoecus_albigula",NA,NA,NA
"1012","scotoecus albofuscus",0,0,0,NA,NA,NA,"scotoecus albofuscus","Scotoecus_albofuscus",FALSE,"3613732",FALSE,"","1",0,"Africa","Scotoecus_albofuscus",NA,NA,NA
"1013","scotoecus hindei",0,0,0,NA,NA,NA,"scotoecus hindei","Scotoecus_hindei",FALSE,"3613731",FALSE,"","1",0,"Africa","Scotoecus_hindei",NA,NA,NA
"1014","scotoecus hirundo",0,0,0,NA,NA,NA,"scotoecus hirundo","Scotoecus_hirundo",FALSE,"759715",FALSE,"","1",0,"Africa","Scotoecus_hirundo",NA,NA,NA
"1015","scotoecus pallidus",0,0,0,NA,NA,NA,"scotoecus pallidus","Scotoecus_pallidus",FALSE,"3613730",FALSE,"","1",0,"Asia","Scotoecus_pallidus",NA,NA,NA
"1016","scotomanes ornatus",0,0,0,NA,NA,NA,"scotomanes ornatus","Scotomanes_ornatus",FALSE,"759645",FALSE,"","1",0,"Asia","Scotomanes_ornatus",NA,NA,NA
"1018","scotonycteris zenkeri",0,0,0,NA,NA,NA,"scotonycteris zenkeri","Scotonycteris_zenkeri",FALSE,"60265",FALSE,"","1",0,"Africa","Scotonycteris_zenkeri",NA,NA,NA
"1019","scotophilus borbonicus",0,0,0,NA,NA,NA,"scotophilus borbonicus","Scotophilus_borbonicus",FALSE,"759752",FALSE,"","1",0,"Africa","Scotophilus_borbonicus",NA,NA,NA
"1020","scotophilus celebensis",0,0,0,NA,NA,NA,"scotophilus celebensis","Scotophilus_celebensis",FALSE,"3613890",FALSE,"","1",0,"Asia","Scotophilus_celebensis",NA,NA,NA
"1021","scotophilus collinus",0,0,0,NA,NA,NA,"scotophilus collinus","Scotophilus_collinus",FALSE,"3613891",FALSE,"","1",0,"Asia","Scotophilus_collinus",NA,NA,NA
"1025","scotophilus leucogaster",0,0,0,NA,NA,NA,"scotophilus leucogaster","Scotophilus_leucogaster",FALSE,"127240",FALSE,"","1",0,"Africa","Scotophilus_leucogaster",NA,NA,NA
"1026","scotophilus nigrita",0,0,0,NA,NA,NA,"scotophilus nigrita","Scotophilus_nigrita",FALSE,"883607",FALSE,"","1",0,"Africa","Scotophilus_nigrita",NA,NA,NA
"1027","scotophilus nucella",0,0,0,NA,NA,NA,"scotophilus nucella","Scotophilus_nucella",FALSE,"3613893",FALSE,"","1",0,"Africa","Scotophilus_nucella",NA,NA,NA
"1028","scotophilus nux",0,0,0,NA,NA,NA,"scotophilus nux","Scotophilus_nux",FALSE,"759736",FALSE,"","1",0,"Africa","Scotophilus_nux",NA,NA,NA
"1029","scotophilus robustus",0,0,0,NA,NA,NA,"scotophilus robustus","Scotophilus_robustus",FALSE,"333803",FALSE,"","1",0,"Africa","Scotophilus_robustus",NA,NA,NA
"1030","scotophilus viridis",0,0,0,NA,NA,NA,"scotophilus viridis","Scotophilus_viridis",FALSE,"819861",FALSE,"","1",0,"Africa","Scotophilus_viridis",NA,NA,NA
"1031","scotorepens balstoni",0,0,0,NA,NA,NA,"scotorepens balstoni","Scotorepens_balstoni",FALSE,"3613883",FALSE,"","1",0,"Australia","Scotorepens_balstoni",NA,NA,NA
"1032","scotorepens greyii",0,0,0,NA,NA,NA,"scotorepens greyii","Scotorepens_greyii",FALSE,"3613884",FALSE,"","1",0,"Australia","Scotorepens_greyii",NA,NA,NA
"1033","scotorepens orion",0,0,0,NA,NA,NA,"scotorepens orion","Scotorepens_orion",FALSE,"3614174",FALSE,"","1",0,"Australia","Scotorepens_orion",NA,NA,NA
"1034","scotorepens sanborni",0,0,0,NA,NA,NA,"scotorepens sanborni","Scotorepens_sanborni",FALSE,"3613886",FALSE,"","1",0,"Oceania","Scotorepens_sanborni",NA,NA,NA
"1035","scotozous dormeri",0,0,0,NA,NA,NA,"scotozous dormeri","Scotozous_dormeri",FALSE,"3613855",FALSE,"","1",0,"Asia","Scotozous_dormeri",NA,NA,NA
"1036","sphaerias blanfordi",0,0,0,NA,NA,NA,"sphaerias blanfordi","Sphaerias_blanfordi",FALSE,"270517",FALSE,"","1",0,"Asia","Sphaerias_blanfordi",NA,NA,NA
"1037","sphaeronycteris toxophyllum",0,0,0,NA,NA,NA,"sphaeronycteris toxophyllum","Sphaeronycteris_toxophyllum",FALSE,"690455",FALSE,"","1",0,"LA","Sphaeronycteris_toxophyllum",NA,NA,NA
"1038","stenoderma rufum",0,0,0,NA,NA,NA,"stenoderma rufum","Stenoderma_rufum",FALSE,"534169",FALSE,"","1",0,"LA","Stenoderma_rufum",NA,NA,NA
"1039","sturnira aratathomasi",0,0,0,NA,NA,NA,"sturnira aratathomasi","Sturnira_aratathomasi",FALSE,"756133",FALSE,"","1",0,"LA","Sturnira_aratathomasi",NA,NA,NA
"1040","sturnira bidens",0,0,0,NA,NA,NA,"sturnira bidens","Sturnira_bidens",FALSE,"756134",FALSE,"","1",0,"LA","Sturnira_bidens",NA,NA,NA
"1041","sturnira bogotensis",0,0,0,NA,NA,NA,"sturnira bogotensis","Sturnira_bogotensis",FALSE,"136690",FALSE,"","1",0,"LA","Sturnira_bogotensis",NA,NA,NA
"1042","sturnira erythromos",0,0,0,NA,NA,NA,"sturnira erythromos","Sturnira_erythromos",FALSE,"136691",FALSE,"","1",0,"LA","Sturnira_erythromos",NA,NA,NA
"1043","sturnira lilium",0,0,0,NA,NA,NA,"sturnira lilium","Sturnira_lilium",FALSE,"401293",FALSE,"","1",0,"LA","Sturnira_lilium",NA,NA,NA
"1044","sturnira ludovici",0,0,0,NA,NA,NA,"sturnira ludovici","Sturnira_ludovici",FALSE,"136687",FALSE,"","1",0,"LA","Sturnira_ludovici",NA,NA,NA
"1046","sturnira magna",0,0,0,NA,NA,NA,"sturnira magna","Sturnira_magna",FALSE,"756132",FALSE,"","1",0,"LA","Sturnira_magna",NA,NA,NA
"1047","sturnira mistratensis",0,0,0,NA,NA,NA,"sturnira mistratensis","Sturnira_mistratensis",FALSE,"3613600",FALSE,"","1",0,"LA","Sturnira_mistratensis",NA,NA,NA
"1048","sturnira mordax",0,0,0,NA,NA,NA,"sturnira mordax","Sturnira_mordax",FALSE,"756141",FALSE,"","1",0,"LA","Sturnira_mordax",NA,NA,NA
"1049","sturnira nana",0,0,0,NA,NA,NA,"sturnira nana","Sturnira_nana",FALSE,"352930",FALSE,"","1",0,"LA","Sturnira_nana",NA,NA,NA
"1050","sturnira oporaphilum",0,0,0,NA,NA,NA,"sturnira oporaphilum","Sturnira_oporaphilum",FALSE,"1080435",FALSE,"","1",0,"LA","Sturnira_oporaphilum",NA,NA,NA
"1051","sturnira thomasi",0,0,0,NA,NA,NA,"sturnira thomasi","Sturnira_thomasi",FALSE,"3613601",FALSE,"","1",0,"LA","Sturnira_thomasi",NA,NA,NA
"1052","sturnira tildae",0,0,0,NA,NA,NA,"sturnira tildae","Sturnira_tildae",FALSE,"401295",FALSE,"","1",0,"LA","Sturnira_tildae",NA,NA,NA
"1053","styloctenium wallacei",0,0,0,NA,NA,NA,"styloctenium wallacei","Styloctenium_wallacei",FALSE,"3613517",FALSE,"","1",0,"Asia","Styloctenium_wallacei",NA,NA,NA
"1054","syconycteris australis",0,0,0,NA,NA,NA,"syconycteris australis","Syconycteris_australis",FALSE,"164533",FALSE,"","1",0,"Australia","Syconycteris_australis",NA,NA,NA
"1055","syconycteris carolinae",0,0,0,NA,NA,NA,"syconycteris carolinae","Syconycteris_carolinae",FALSE,"3613446",FALSE,"","1",0,"Asia","Syconycteris_carolinae",NA,NA,NA
"1056","syconycteris hobbit",0,0,0,NA,NA,NA,"syconycteris hobbit","Syconycteris_hobbit",FALSE,"3613447",FALSE,"","1",0,"Oceania","Syconycteris_hobbit",NA,NA,NA
"1057","tadarida aegyptiaca",0,0,0,NA,NA,NA,"tadarida aegyptiaca","Tadarida_aegyptiaca",FALSE,"263936",FALSE,"","1",0,"Africa","Tadarida_aegyptiaca",NA,NA,NA
"1058","tadarida australis",0,0,0,NA,NA,NA,"tadarida australis","Tadarida_australis",FALSE,"3613948",FALSE,"","1",0,"Australia","Tadarida_australis",NA,NA,NA
"1059","tadarida brasiliensis",0,0,0,NA,NA,NA,"tadarida brasiliensis","Tadarida_brasiliensis",FALSE,"238412",FALSE,"","1",0,"LA","Tadarida_brasiliensis",NA,NA,NA
"1060","tadarida fulminans",0,0,0,NA,NA,NA,"tadarida fulminans","Tadarida_fulminans",FALSE,"609829",FALSE,"","1",0,"Africa","Tadarida_fulminans",NA,NA,NA
"1061","tadarida insignis",0,0,0,NA,NA,NA,"tadarida insignis","Tadarida_insignis",FALSE,"1011475",FALSE,"","1",0,"Asia","Tadarida_insignis",NA,NA,NA
"1062","tadarida kuboriensis",0,0,0,NA,NA,NA,"tadarida kuboriensis","Tadarida_kuboriensis",FALSE,"3613944",FALSE,"","1",0,"Oceania","Tadarida_kuboriensis",NA,NA,NA
"1063","tadarida latouchei",0,0,0,NA,NA,NA,"tadarida latouchei","Tadarida_latouchei",FALSE,"3613938",FALSE,"","1",0,"Asia","Tadarida_latouchei",NA,NA,NA
"1064","tadarida lobata",0,0,0,NA,NA,NA,"tadarida lobata","Tadarida_lobata",FALSE,"3613950",FALSE,"","1",0,"Africa","Tadarida_lobata",NA,NA,NA
"1065","tadarida teniotis",0,0,0,NA,NA,NA,"tadarida teniotis","Tadarida_teniotis",FALSE,"190910",FALSE,"","1",0,"Europe","Tadarida_teniotis",NA,NA,NA
"1066","tadarida ventralis",0,0,0,NA,NA,NA,"tadarida ventralis","Tadarida_ventralis",FALSE,"3613914",FALSE,"","1",0,"Africa","Tadarida_ventralis",NA,NA,NA
"1067","taphozous achates",0,0,0,NA,NA,NA,"taphozous achates","Taphozous_achates",FALSE,"3613552",FALSE,"","1",0,"Asia","Taphozous_achates",NA,NA,NA
"1068","taphozous australis",0,0,0,NA,NA,NA,"taphozous australis","Taphozous_australis",FALSE,"514592",FALSE,"","1",0,"Australia","Taphozous_australis",NA,NA,NA
"1069","taphozous georgianus",0,0,0,NA,NA,NA,"taphozous georgianus","Taphozous_georgianus",FALSE,"652339",FALSE,"","1",0,"Australia","Taphozous_georgianus",NA,NA,NA
"1070","taphozous hamiltoni",0,0,0,NA,NA,NA,"taphozous hamiltoni","Taphozous_hamiltoni",FALSE,"3613550",FALSE,"","1",0,"Africa","Taphozous_hamiltoni",NA,NA,NA
"1071","taphozous hildegardeae",0,0,0,NA,NA,NA,"taphozous hildegardeae","Taphozous_hildegardeae",FALSE,"451724",FALSE,"","1",0,"Africa","Taphozous_hildegardeae",NA,NA,NA
"1072","taphozous hilli",0,0,0,NA,NA,NA,"taphozous hilli","Taphozous_hilli",FALSE,"514605",FALSE,"","1",0,"Australia","Taphozous_hilli",NA,NA,NA
"1073","taphozous kapalgensis",0,0,0,NA,NA,NA,"taphozous kapalgensis","Taphozous_kapalgensis",FALSE,"3613555",FALSE,"","1",0,"Australia","Taphozous_kapalgensis",NA,NA,NA
"1075","taphozous mauritianus",0,0,0,NA,NA,NA,"taphozous mauritianus","Taphozous_mauritianus",FALSE,"879091",FALSE,"","1",0,"Africa","Taphozous_mauritianus",NA,NA,NA
"1077","taphozous nudiventris",0,0,0,NA,NA,NA,"taphozous nudiventris","Taphozous_nudiventris",FALSE,"75194",FALSE,"","1",0,"Africa","Taphozous_nudiventris",NA,NA,NA
"1078","taphozous perforatus",0,0,0,NA,NA,NA,"taphozous perforatus","Taphozous_perforatus",FALSE,"3613554",FALSE,"","1",0,"Africa","Taphozous_perforatus",NA,NA,NA
"1080","taphozous troughtoni",0,0,0,NA,NA,NA,"taphozous troughtoni","Taphozous_troughtoni",FALSE,"3613557",FALSE,"","1",0,"Australia","Taphozous_troughtoni",NA,NA,NA
"1081","thoopterus nigrescens",0,0,0,NA,NA,NA,"thoopterus nigrescens","Thoopterus_nigrescens",FALSE,"164535",FALSE,"","1",0,"Asia","Thoopterus_nigrescens",NA,NA,NA
"1082","thyroptera discifera",0,0,0,NA,NA,NA,"thyroptera discifera","Thyroptera_discifera",FALSE,"579473",FALSE,"","1",0,"LA","Thyroptera_discifera",NA,NA,NA
"1083","thyroptera lavali",0,0,0,NA,NA,NA,"thyroptera lavali","Thyroptera_lavali",FALSE,"263938",FALSE,"","1",0,"LA","Thyroptera_lavali",NA,NA,NA
"1084","thyroptera tricolor",0,0,0,NA,NA,NA,"thyroptera tricolor","Thyroptera_tricolor",FALSE,"267977",FALSE,"","1",0,"LA","Thyroptera_tricolor",NA,NA,NA
"1085","tomopeas ravus",0,0,0,NA,NA,NA,"tomopeas ravus","Tomopeas_ravus",FALSE,"876506",FALSE,"","1",0,"LA","Tomopeas_ravus",NA,NA,NA
"1086","tonatia bidens",0,0,0,NA,NA,NA,"tonatia bidens","Tonatia_bidens",FALSE,"761780",FALSE,"","1",0,"LA","Tonatia_bidens",NA,NA,NA
"1089","triaenops auritus",0,0,0,NA,NA,NA,"triaenops auritus","Paratriaenops_auritus",FALSE,"1071075",TRUE,"","1",0,"Africa","Paratriaenops_auritus",NA,NA,NA
"1090","triaenops furculus",0,0,0,NA,NA,NA,"triaenops furculus","Paratriaenops_furculus",FALSE,"221782",TRUE,"","1",0,"Africa","Paratriaenops_furculus",NA,NA,NA
"1091","triaenops persicus",0,0,0,NA,NA,NA,"triaenops persicus","Triaenops_persicus",FALSE,"1071077",FALSE,"","1",0,"Middle East","Triaenops_persicus",NA,NA,NA
"1092","triaenops rufus",0,0,0,NA,NA,NA,"triaenops rufus","Triaenops_rufus",FALSE,"1071076",FALSE,"","1",0,"Africa","Triaenops_rufus",NA,NA,NA
"1093","trinycteris nicefori",0,0,0,NA,NA,NA,"trinycteris nicefori","Micronycteris_nicefori",FALSE,"218136",TRUE,"SIBLING_HIGHER","1",0,"LA","Micronycteris_nicefori",NA,NA,NA
"1094","tylonycteris pachypus",0,0,0,NA,NA,NA,"tylonycteris pachypus","Tylonycteris_pachypus",FALSE,"113461",FALSE,"","1",0,"Asia","Tylonycteris_pachypus",NA,NA,NA
"1097","uroderma magnirostrum",0,0,0,NA,NA,NA,"uroderma magnirostrum","Uroderma_magnirostrum",FALSE,"605658",FALSE,"","1",0,"LA","Uroderma_magnirostrum",NA,NA,NA
"1098","vampyressa bidens",0,0,0,NA,NA,NA,"vampyressa bidens","Vampyressa_bidens",FALSE,"842098",FALSE,"","1",0,"LA","Vampyressa_bidens",NA,NA,NA
"1099","vampyressa brocki",0,0,0,NA,NA,NA,"vampyressa brocki","Vampyressa_brocki",FALSE,"655347",FALSE,"","1",0,"LA","Vampyressa_brocki",NA,NA,NA
"1100","vampyressa melissa",0,0,0,NA,NA,NA,"vampyressa melissa","Vampyressa_melissa",FALSE,"393952",FALSE,"","1",0,"LA","Vampyressa_melissa",NA,NA,NA
"1101","vampyressa nymphaea",0,0,0,NA,NA,NA,"vampyressa nymphaea","Vampyressa_nymphaea",FALSE,"981726",FALSE,"","1",0,"LA","Vampyressa_nymphaea",NA,NA,NA
"1102","vampyressa pusilla",0,0,0,NA,NA,NA,"vampyressa pusilla","Vampyressa_pusilla",FALSE,"269233",FALSE,"","1",0,"LA","Vampyressa_pusilla",NA,NA,NA
"1103","vampyressa thyone",0,0,0,NA,NA,NA,"vampyressa thyone","Vampyressa_thyone",FALSE,"393959",FALSE,"","1",0,"LA","Vampyressa_thyone",NA,NA,NA
"1104","vampyrodes caraccioli",0,0,0,NA,NA,NA,"vampyrodes caraccioli","Vampyrodes_caraccioli",FALSE,"269230",FALSE,"","1",0,"LA","Vampyrodes_caraccioli",NA,NA,NA
"1105","vampyrum spectrum",0,0,0,NA,NA,NA,"vampyrum spectrum","Vampyrum_spectrum",FALSE,"353066",FALSE,"","1",0,"LA","Vampyrum_spectrum",NA,NA,NA
